Feature,TP,FP,TN,FN,p value
TSHR,5,9,21,3,0.11659122420133158
U95743.1,3,4,26,5,0.14612128311818728
AL035420.1,1,4,26,7,1.0
RPL39P36,2,3,27,6,0.27930717094803864
MARK2P4,0,6,24,8,0.3090878663634098
ENPP2,1,6,24,7,1.0
PCDHA5,4,10,20,4,0.43317561044516156
COPG2,2,6,24,6,1.0
ARHGEF19,3,3,27,5,0.0940050661412895
PCDHA6,4,10,20,4,0.43317561044516156
DYSF,6,18,12,2,0.6836328988531148
AL357172.1,3,2,28,5,0.052826820628678335
DUSP16,2,3,27,6,0.27930717094803864
NOS2,5,5,25,3,0.01857407237912584
VEGFD,3,2,28,5,0.052826820628678335
RPL36AP51,3,2,28,5,0.052826820628678335
ENPP6,3,5,25,5,0.3269989799501434
RNU6-1012P,2,5,25,6,0.6236050996112921
LINC02309,0,5,25,8,0.5632164672412358
PRKX,4,5,25,4,0.07132797387965682
PTPRE,6,7,23,2,0.011430410736313054
MAN2A1,7,6,24,1,0.0009035551080892134
AC005291.1,3,6,24,5,0.3630773851486934
ZNF215,4,4,26,4,0.04413040688382748
AC023442.3,3,2,28,5,0.052826820628678335
SLC25A16,3,3,27,5,0.0940050661412895
APBA1,8,12,18,0,0.0034706724010628957
SS18L1,5,3,27,3,0.004903146793689084
AC244394.1,0,5,25,8,0.5632164672412358
RNA5S14,2,4,26,6,0.5870410235735337
UTS2R,3,2,28,5,0.052826820628678335
ZNF192P1,3,4,26,5,0.14612128311818728
FARSB,6,6,24,2,0.006571861984825153
NIN,6,2,28,2,0.000253990042265285
LRRC4C,8,28,2,0,1.0
AC026470.2,3,2,28,5,0.052826820628678335
STMN2,3,6,24,5,0.3630773851486934
AL365181.2,0,6,24,8,0.3090878663634098
AC007663.1,1,13,17,7,0.21567322840667574
PCSK2,6,16,14,2,0.4262098911055281
SAP30L-AS1,6,3,27,2,0.0007189057174076666
MOB1A,4,2,28,4,0.011648575116067416
LINC02477,2,4,26,6,0.5870410235735337
ERICH6B,5,3,27,3,0.004903146793689084
DTNB,7,5,25,1,0.0004311962016945542
AC027601.2,2,3,27,6,0.27930717094803864
SLC9A8,2,4,26,6,0.5870410235735337
AC011287.1,6,23,7,2,1.0
MAN1C1,3,12,18,5,1.0
RPRD1B,1,5,25,7,1.0
MIR1193,5,1,29,3,0.0006186879251894765
DDX43,2,4,26,6,0.5870410235735337
PPIP5K2,5,3,27,3,0.004903146793689084
AL713851.1,6,10,20,2,0.049774932227743665
IL15,3,3,27,5,0.0940050661412895
AC098872.1,3,3,27,5,0.0940050661412895
BID,3,6,24,5,0.3630773851486934
SCAF8,4,5,25,4,0.07132797387965682
RN7SL214P,1,6,24,7,1.0
AL954642.1,4,2,28,4,0.011648575116067416
TRABD2B,8,14,16,0,0.011948431003659252
DDX31,4,6,24,4,0.1700531324020792
C10orf76,6,14,16,2,0.23840849647301274
KCNJ12,1,6,24,7,1.0
CCDC66,2,4,26,6,0.5870410235735337
ST6GAL2,6,6,24,2,0.006571861984825153
CFAP46,8,7,23,0,0.0001315856953527984
AC068413.1,4,9,21,4,0.40681168534958634
SLC6A13,2,6,24,6,1.0
PARM1,6,6,24,2,0.006571861984825153
AC092634.1,2,3,27,6,0.27930717094803864
SEMA5A,6,23,7,2,1.0
EXO1,3,2,28,5,0.052826820628678335
AC138512.1,4,6,24,4,0.1700531324020792
MROH3P,4,6,24,4,0.1700531324020792
METTL2A,4,3,27,4,0.02451677683875827
SLC41A3,2,5,25,6,0.6236050996112921
PAMR1,3,9,21,5,0.6892823113735946
TBC1D13,4,3,27,4,0.02451677683875827
PPP3CA,6,12,18,2,0.11714353649837526
RBMS3,8,16,14,0,0.016784936339515437
AC114928.1,1,4,26,7,1.0
KCTD19,3,3,27,5,0.0940050661412895
RNPEP,4,1,29,4,0.004295316988815445
PWRN4,6,0,30,2,1.0142425003106176e-05
ALS2CR12,3,5,25,5,0.3269989799501434
C19orf44,5,2,28,3,0.001997423824049215
AC022784.6,4,6,24,4,0.1700531324020792
RSPO2,6,13,17,2,0.23198858682729717
SLC16A6P1,3,5,25,5,0.3269989799501434
ELP3,2,7,23,6,1.0
MTND2P29,1,4,26,7,1.0
AC008780.1,3,3,27,5,0.0940050661412895
OR2W6P,3,2,28,5,0.052826820628678335
C9orf135,2,4,26,6,0.5870410235735337
RAPGEF4,4,9,21,4,0.40681168534958634
RRP7A,4,1,29,4,0.004295316988815445
AC078778.2,3,6,24,5,0.3630773851486934
WEE2,3,5,25,5,0.3269989799501434
CDK5RAP2,4,4,26,4,0.04413040688382748
GPATCH8,7,0,30,1,6.339015626941335e-07
LINC02249,4,1,29,4,0.004295316988815445
SARS,2,4,26,6,0.5870410235735337
TAF1D,3,6,24,5,0.3630773851486934
ORC5,1,4,26,7,1.0
FCRL2,4,4,26,4,0.04413040688382748
TIMM44,3,2,28,5,0.052826820628678335
GTPBP10,3,4,26,5,0.14612128311818728
LINC01801,1,4,26,7,1.0
CDH26,2,4,26,6,0.5870410235735337
FAM231C,1,4,26,7,1.0
ZC3H18,4,5,25,4,0.07132797387965682
LPCAT3,5,1,29,3,0.0006186879251894765
CCDC14,2,4,26,6,0.5870410235735337
MYT1,2,3,27,6,0.27930717094803864
MYOF,5,8,22,3,0.0940763493944359
AC060765.1,4,11,19,4,0.6869283894900606
MYO5A,6,5,25,2,0.0035015290932598536
PARP4,4,3,27,4,0.02451677683875827
MIOXP1,5,0,30,3,0.00011156667503416735
DOCK8,4,9,21,4,0.40681168534958634
BRI3,4,3,27,4,0.02451677683875827
PPFIA1,4,7,23,4,0.19495871583158175
STK32B,5,12,18,3,0.4257747483553941
AC093525.1,2,3,27,6,0.27930717094803864
SCGN,2,6,24,6,1.0
SLC39A1,2,3,27,6,0.27930717094803864
STAG3L5P-PVRIG2P-PILRB,2,3,27,6,0.27930717094803864
GNG12-AS1,5,8,22,3,0.0940763493944359
AC119751.1,2,3,27,6,0.27930717094803864
TFE3,2,3,27,6,0.27930717094803864
OFCC1,6,24,6,2,1.0
C1orf105,2,3,27,6,0.27930717094803864
ANOS1,7,8,22,1,0.003158056688467159
ZFP64,4,8,22,4,0.2319489168585348
TMEM131L,4,10,20,4,0.43317561044516156
LINC01533,6,6,24,2,0.006571861984825153
GNGT1,7,13,17,1,0.045018625663786935
CAPN9,6,4,26,2,0.0016928238989559292
HSD3BP2,0,6,24,8,0.3090878663634098
TUBB8P11,2,3,27,6,0.27930717094803864
AP001439.1,4,2,28,4,0.011648575116067416
LINC02489,1,4,26,7,1.0
AC007652.1,0,6,24,8,0.3090878663634098
RGPD1,3,6,24,5,0.3630773851486934
AC008758.4,3,3,27,5,0.0940050661412895
CHML,1,4,26,7,1.0
AC053503.1,3,3,27,5,0.0940050661412895
AC012254.2,6,0,30,2,1.0142425003106176e-05
NUDT19,3,2,28,5,0.052826820628678335
AC109466.1,7,26,4,1,1.0
P3H2-AS1,1,7,23,7,0.6600304125521346
LINC00616,2,5,25,6,0.6236050996112921
FBXO8,2,4,26,6,0.5870410235735337
DYNC2H1,4,13,17,4,1.0
RNF185,6,0,30,2,1.0142425003106176e-05
SERPINI1,4,6,24,4,0.1700531324020792
KIAA1614,4,4,26,4,0.04413040688382748
ADAMTS3,7,18,12,1,0.22186068021481983
RXRG,2,5,25,6,0.6236050996112921
AC011500.1,1,4,26,7,1.0
AC079160.1,8,19,11,0,0.07653159001406282
TNR,6,15,15,2,0.2574832897413544
EGFEM1P,6,15,15,2,0.2574832897413544
KCNIP4,8,24,6,0,0.3090878663634093
CRTC1,4,2,28,4,0.011648575116067416
SLC2A9,3,10,20,5,1.0
NUDT3,8,5,25,0,2.631713907055961e-05
ANXA3,3,3,27,5,0.0940050661412895
GLUL,3,2,28,5,0.052826820628678335
AGGF1P9,4,6,24,4,0.1700531324020792
A1CF,2,9,21,6,1.0
GIMAP8,1,5,25,7,1.0
PRICKLE2-AS1,4,2,28,4,0.011648575116067416
VANGL1,0,5,25,8,0.5632164672412358
FPGT-TNNI3K,7,17,13,1,0.2156732284066757
NCAM2,8,25,5,0,0.5632164672412356
PPP3CB,4,1,29,4,0.004295316988815445
SEPT14,5,7,23,3,0.0806253672028167
AC004702.1,4,4,26,4,0.04413040688382748
PDE8A,4,5,25,4,0.07132797387965682
GSTA12P,3,4,26,5,0.14612128311818728
AL118523.1,3,6,24,5,0.3630773851486934
NAV2,8,15,15,0,0.013184211875912673
MRPS28,1,11,19,7,0.39336070315796745
TLDC2,2,3,27,6,0.27930717094803864
SLC45A2,1,6,24,7,1.0
YAP1,4,4,26,4,0.04413040688382748
KAT6B,7,6,24,1,0.0009035551080892134
NKAIN3,8,27,3,0,1.0
ITPKB,4,5,25,4,0.07132797387965682
TRIM50,2,3,27,6,0.27930717094803864
LINC02355,6,9,21,2,0.03907735259477998
ALS2,7,1,29,1,4.92807343900924e-06
AC012574.1,2,7,23,6,1.0
AC074366.1,2,3,27,6,0.27930717094803864
GLYATL1P2,2,3,27,6,0.27930717094803864
VAC14,2,5,25,6,0.6236050996112921
CCDC60,4,14,16,4,1.0
PSKH1,3,2,28,5,0.052826820628678335
GLYR1,3,3,27,5,0.0940050661412895
GALNT1,3,2,28,5,0.052826820628678335
LINC02312,4,4,26,4,0.04413040688382748
CYSLTR1,4,4,26,4,0.04413040688382748
MYF5,3,3,27,5,0.0940050661412895
AXIN2,4,2,28,4,0.011648575116067416
LINC01035,4,13,17,4,1.0
TUBD1,1,5,25,7,1.0
HTATSF1,2,4,26,6,0.5870410235735337
SYS1-DBNDD2,3,6,24,5,0.3630773851486934
MDH1,5,0,30,3,0.00011156667503416735
LY6E-DT,3,5,25,5,0.3269989799501434
KIF27,5,4,26,3,0.010133448139040891
AL354993.2,4,8,22,4,0.2319489168585348
NOVA1,5,16,14,3,0.708726321629548
AC100768.1,2,4,26,6,0.5870410235735337
AP000812.1,3,2,28,5,0.052826820628678335
TANC2,4,12,18,4,0.6984460741576514
IQUB,4,7,23,4,0.19495871583158175
NPFFR2,5,11,19,3,0.24312357898695747
AC012464.1,3,2,28,5,0.052826820628678335
M1AP,3,2,28,5,0.052826820628678335
TDRD1,3,6,24,5,0.3630773851486934
SP2-AS1,1,5,25,7,1.0
MAGT1,2,4,26,6,0.5870410235735337
RF00012,5,19,11,3,1.0
CLEC1B,2,3,27,6,0.27930717094803864
CFAP221,4,6,24,4,0.1700531324020792
PRUNE2,6,6,24,2,0.006571861984825153
CLPB,4,5,25,4,0.07132797387965682
PRPF40A,6,5,25,2,0.0035015290932598536
PRPS2,4,3,27,4,0.02451677683875827
ITM2B,4,1,29,4,0.004295316988815445
MARK3,3,7,23,5,0.4112138249759355
ZNF729,2,3,27,6,0.27930717094803864
DNMT1,6,7,23,2,0.011430410736313054
AC009803.1,1,7,23,7,0.6600304125521346
AL591501.1,5,11,19,3,0.24312357898695747
TUBGCP3,4,6,24,4,0.1700531324020792
UBASH3B,5,5,25,3,0.01857407237912584
FAM117B,6,7,23,2,0.011430410736313054
AC090132.1,4,4,26,4,0.04413040688382748
ZNF225,2,4,26,6,0.5870410235735337
AC019131.1,4,3,27,4,0.02451677683875827
FANCD2,2,7,23,6,1.0
LINC00615,2,4,26,6,0.5870410235735337
GRIN2B,6,19,11,2,0.6892823113735927
BLZF2P,1,4,26,7,1.0
ZNF367,4,1,29,4,0.004295316988815445
LURAP1,3,2,28,5,0.052826820628678335
LINC00284,2,3,27,6,0.27930717094803864
AC074286.1,2,10,20,6,1.0
EIF3L,4,1,29,4,0.004295316988815445
HOOK2,4,6,24,4,0.1700531324020792
AL110292.1,6,19,11,2,0.6892823113735927
AC236972.1,2,3,27,6,0.27930717094803864
DEPDC1,2,4,26,6,0.5870410235735337
TMEM196,2,5,25,6,0.6236050996112921
DAPK2,3,6,24,5,0.3630773851486934
PLBD1-AS1,3,3,27,5,0.0940050661412895
PICALM,6,8,22,2,0.03373317390095586
TPST2,3,3,27,5,0.0940050661412895
NDST4,5,15,15,3,0.6968376000634076
AC013546.1,4,5,25,4,0.07132797387965682
AL513128.1,1,7,23,7,0.6600304125521346
TUBGCP6,4,3,27,4,0.02451677683875827
PPIAP44,0,5,25,8,0.5632164672412358
XXYLT1,7,8,22,1,0.003158056688467159
NRG1-IT1,4,13,17,4,1.0
HRH1,4,5,25,4,0.07132797387965682
SLC15A1,4,3,27,4,0.02451677683875827
MSRA,8,15,15,0,0.013184211875912673
ZNF574,1,4,26,7,1.0
IQCB1,2,3,27,6,0.27930717094803864
POLR2M,2,7,23,6,1.0
AC131254.1,2,4,26,6,0.5870410235735337
ACSM1,2,7,23,6,1.0
WDR88,2,4,26,6,0.5870410235735337
PCBP2,2,3,27,6,0.27930717094803864
CHSY3,6,13,17,2,0.23198858682729717
IFNA14,0,7,23,8,0.30743338328477654
ELP4,6,7,23,2,0.011430410736313054
CNTN1,8,22,8,0,0.16381357797516816
CHD2,4,2,28,4,0.011648575116067416
GJB4,3,2,28,5,0.052826820628678335
TMEM220,1,4,26,7,1.0
GOLGA8M,4,4,26,4,0.04413040688382748
HERC2P9,2,7,23,6,1.0
XG,3,4,26,5,0.14612128311818728
HOXB-AS3,2,5,25,6,0.6236050996112921
SLC2A3,1,6,24,7,1.0
KCND2,8,22,8,0,0.16381357797516816
GCK,4,2,28,4,0.011648575116067416
EIF3C,5,1,29,3,0.0006186879251894765
GRM7,8,22,8,0,0.16381357797516816
AL359915.1,3,2,28,5,0.052826820628678335
AC018554.1,8,14,16,0,0.011948431003659252
CYP2B7P,5,1,29,3,0.0006186879251894765
MSI2,6,9,21,2,0.03907735259477998
FAM46D,4,6,24,4,0.1700531324020792
GLCCI1,4,14,16,4,1.0
IL13RA1,3,4,26,5,0.14612128311818728
PLEKHB1,4,4,26,4,0.04413040688382748
NPY5R,3,6,24,5,0.3630773851486934
ZNF512,2,6,24,6,1.0
AC073987.1,2,8,22,6,1.0
KIAA0391,4,2,28,4,0.011648575116067416
CHCHD3,7,5,25,1,0.0004311962016945542
AC096554.1,2,4,26,6,0.5870410235735337
FAM169A,3,6,24,5,0.3630773851486934
TTC33,3,2,28,5,0.052826820628678335
LRFN2,4,11,19,4,0.6869283894900606
AC108206.1,4,5,25,4,0.07132797387965682
AL133167.1,0,5,25,8,0.5632164672412358
LINC02261,4,6,24,4,0.1700531324020792
RNU6-656P,6,4,26,2,0.0016928238989559292
STAT4,6,6,24,2,0.006571861984825153
ROBO1,6,23,7,2,1.0
PNPLA6,4,4,26,4,0.04413040688382748
GET4,4,3,27,4,0.02451677683875827
UBE2E2,6,14,16,2,0.23840849647301274
MICU1,6,10,20,2,0.049774932227743665
AC025822.2,3,3,27,5,0.0940050661412895
MMP24OS,3,7,23,5,0.4112138249759355
BEND6,4,6,24,4,0.1700531324020792
RPN1,3,2,28,5,0.052826820628678335
AKAP13,4,12,18,4,0.6984460741576514
C11orf44,5,2,28,3,0.001997423824049215
FSTL5,8,24,6,0,0.3090878663634093
AC123768.2,3,2,28,5,0.052826820628678335
TP53I11,5,4,26,3,0.010133448139040891
LINC01387,6,0,30,2,1.0142425003106176e-05
PANK1,2,5,25,6,0.6236050996112921
MSRB3,4,4,26,4,0.04413040688382748
CYP19A1,3,5,25,5,0.3269989799501434
RNU6-209P,2,3,27,6,0.27930717094803864
SLC44A5,6,24,6,2,1.0
ODF2,4,3,27,4,0.02451677683875827
PCLO,4,20,10,4,0.43317561044516145
OSBP2,4,5,25,4,0.07132797387965682
LINC01706,4,3,27,4,0.02451677683875827
AL354994.1,4,6,24,4,0.1700531324020792
SETD7,6,2,28,2,0.000253990042265285
AC084880.2,5,3,27,3,0.004903146793689084
RYR1,6,10,20,2,0.049774932227743665
ZNF75BP,2,3,27,6,0.27930717094803864
TNRC6A,3,3,27,5,0.0940050661412895
RFX4,3,12,18,5,1.0
COL13A1,3,11,19,5,1.0
LINC01019,5,14,16,3,0.6927954347309196
LRRN1,4,2,28,4,0.011648575116067416
AC007568.1,0,5,25,8,0.5632164672412358
CTNS,2,3,27,6,0.27930717094803864
VMP1,4,4,26,4,0.04413040688382748
MIGA1,6,8,22,2,0.03373317390095586
REN,2,4,26,6,0.5870410235735337
OR6B3,4,2,28,4,0.011648575116067416
AC245297.1,4,1,29,4,0.004295316988815445
FAM198B,2,4,26,6,0.5870410235735337
WNT8A,4,2,28,4,0.011648575116067416
AP000662.1,4,4,26,4,0.04413040688382748
CACNG2,7,3,27,1,6.96269297088235e-05
LUC7L2,3,6,24,5,0.3630773851486934
DLGAP4-AS1,3,2,28,5,0.052826820628678335
AC060809.1,5,9,21,3,0.11659122420133158
TRRAP,5,7,23,3,0.0806253672028167
SEMA5B,3,5,25,5,0.3269989799501434
SNX18P24,0,6,24,8,0.3090878663634098
PBRM1,3,6,24,5,0.3630773851486934
LINC01793,3,5,25,5,0.3269989799501434
RF00181,2,5,25,6,0.6236050996112921
TRAF2,3,5,25,5,0.3269989799501434
OLA1,4,8,22,4,0.2319489168585348
ZSCAN5B,1,4,26,7,1.0
NDUFA4,2,3,27,6,0.27930717094803864
AC060234.1,2,4,26,6,0.5870410235735337
ARHGAP4,0,6,24,8,0.3090878663634098
OR2J4P,3,2,28,5,0.052826820628678335
AC123023.1,4,7,23,4,0.19495871583158175
LINC01522,1,4,26,7,1.0
ZNF788,2,3,27,6,0.27930717094803864
FBXO48,3,2,28,5,0.052826820628678335
AC090579.1,4,4,26,4,0.04413040688382748
GOLGA2P9,2,5,25,6,0.6236050996112921
SATB2-AS1,4,4,26,4,0.04413040688382748
MROH9,6,16,14,2,0.4262098911055281
CBX5,3,2,28,5,0.052826820628678335
CR383658.2,0,5,25,8,0.5632164672412358
AC245088.2,0,5,25,8,0.5632164672412358
PRKCA,8,13,17,0,0.004658154063926565
STXBP4,3,4,26,5,0.14612128311818728
CYP1B1-AS1,4,1,29,4,0.004295316988815445
AF279873.4,5,9,21,3,0.11659122420133158
AL158168.1,4,1,29,4,0.004295316988815445
NOTCH1,4,2,28,4,0.011648575116067416
AC020549.1,6,2,28,2,0.000253990042265285
IL21R-AS1,2,3,27,6,0.27930717094803864
ZNF705G,4,7,23,4,0.19495871583158175
HMGN1P34,2,3,27,6,0.27930717094803864
CDK15,6,5,25,2,0.0035015290932598536
MCPH1-AS1,4,6,24,4,0.1700531324020792
MBTPS1,4,4,26,4,0.04413040688382748
RPS15AP7,4,1,29,4,0.004295316988815445
RAP1A,6,1,29,2,6.719356564557807e-05
COMMD5,3,4,26,5,0.14612128311818728
IQCH,4,6,24,4,0.1700531324020792
TNFSF11,2,4,26,6,0.5870410235735337
LINC02424,0,7,23,8,0.30743338328477654
AP000561.1,7,14,16,1,0.0534311128538633
LINC01579,6,14,16,2,0.23840849647301274
ZNF10,2,3,27,6,0.27930717094803864
CAPN12,4,2,28,4,0.011648575116067416
LINC02250,3,6,24,5,0.3630773851486934
DPP4,5,5,25,3,0.01857407237912584
EFHC2,4,13,17,4,1.0
PRAMEF6,3,3,27,5,0.0940050661412895
AC092638.2,2,4,26,6,0.5870410235735337
NIPAL2,2,5,25,6,0.6236050996112921
LINC01102,6,5,25,2,0.0035015290932598536
SNRPD1,4,3,27,4,0.02451677683875827
LINC02431,1,12,18,7,0.2218606802148198
AP003548.1,3,2,28,5,0.052826820628678335
AC022017.1,5,6,24,3,0.031134525117347517
L3MBTL4-AS1,3,2,28,5,0.052826820628678335
LINC01556,0,6,24,8,0.3090878663634098
GAS6-AS1,1,5,25,7,1.0
ATP8B1,4,8,22,4,0.2319489168585348
ATG3,2,3,27,6,0.27930717094803864
RNA5SP209,2,7,23,6,1.0
RPL21P122,3,3,27,5,0.0940050661412895
ITLN1,3,2,28,5,0.052826820628678335
BTG2,4,1,29,4,0.004295316988815445
DRD5P2,5,4,26,3,0.010133448139040891
C9orf153,3,2,28,5,0.052826820628678335
AC006455.8,2,6,24,6,1.0
UGCG,1,5,25,7,1.0
KRT8,1,4,26,7,1.0
SYT7,4,5,25,4,0.07132797387965682
AC118758.1,4,4,26,4,0.04413040688382748
CEP120,6,2,28,2,0.000253990042265285
MIR2113,3,3,27,5,0.0940050661412895
LINC01754,3,2,28,5,0.052826820628678335
AP006587.1,3,9,21,5,0.6892823113735946
CAPSL,1,5,25,7,1.0
PIAS2,3,10,20,5,1.0
LINC01680,2,6,24,6,1.0
AL391704.1,5,5,25,3,0.01857407237912584
LRRC63,2,3,27,6,0.27930717094803864
LARS2,3,3,27,5,0.0940050661412895
GRPR,0,6,24,8,0.3090878663634098
SPATA1,6,9,21,2,0.03907735259477998
AP003025.1,4,5,25,4,0.07132797387965682
HOMER1,4,3,27,4,0.02451677683875827
ROPN1L,1,4,26,7,1.0
AL161716.1,2,6,24,6,1.0
GOPC,4,17,13,4,1.0
AP000695.2,2,7,23,6,1.0
EPB41L4B,6,7,23,2,0.011430410736313054
PDE1B,2,5,25,6,0.6236050996112921
S100A7,5,0,30,3,0.00011156667503416735
AL354919.1,1,4,26,7,1.0
KIF5C,3,8,22,5,0.6670881907574223
REPS1,4,1,29,4,0.004295316988815445
CACNA1F,1,4,26,7,1.0
AC110373.1,4,2,28,4,0.011648575116067416
C12orf40,6,15,15,2,0.2574832897413544
RGS7BP,4,4,26,4,0.04413040688382748
PFKFB3,6,0,30,2,1.0142425003106176e-05
LIMD1,3,6,24,5,0.3630773851486934
RNF219-AS1,8,26,4,0,0.5599810336652447
ARNTL2-AS1,3,6,24,5,0.3630773851486934
LINC00964,4,6,24,4,0.1700531324020792
BORCS8,3,2,28,5,0.052826820628678335
SRARP,3,2,28,5,0.052826820628678335
CC2D1B,4,1,29,4,0.004295316988815445
AL121845.3,3,2,28,5,0.052826820628678335
PPP1R42,4,5,25,4,0.07132797387965682
XPO1,4,7,23,4,0.19495871583158175
CD1A,3,2,28,5,0.052826820628678335
TRIM16L,0,6,24,8,0.3090878663634098
AC025627.1,3,2,28,5,0.052826820628678335
AC012349.1,7,18,12,1,0.22186068021481983
AC024405.1,2,3,27,6,0.27930717094803864
LINC01269,3,2,28,5,0.052826820628678335
AC063977.6,4,2,28,4,0.011648575116067416
RNU6-931P,1,4,26,7,1.0
AC097468.2,3,3,27,5,0.0940050661412895
AC091951.2,3,3,27,5,0.0940050661412895
ALG5,3,2,28,5,0.052826820628678335
GTF2E1,4,4,26,4,0.04413040688382748
GUSBP6,5,5,25,3,0.01857407237912584
AC111149.2,2,7,23,6,1.0
ARMCX4,2,11,19,6,0.6892823113735929
ZNF439,3,7,23,5,0.4112138249759355
COG6,4,4,26,4,0.04413040688382748
GTDC1,6,8,22,2,0.03373317390095586
LINC01606,6,11,19,2,0.10657578399513885
PTGR2,2,3,27,6,0.27930717094803864
PIWIL4,4,5,25,4,0.07132797387965682
TOPAZ1,2,6,24,6,1.0
RF00070,1,5,25,7,1.0
LINC01277,4,4,26,4,0.04413040688382748
LINC01479,3,4,26,5,0.14612128311818728
IL2RB,5,4,26,3,0.010133448139040891
KL,0,5,25,8,0.5632164672412358
TNNI3,5,1,29,3,0.0006186879251894765
FDPSP1,1,4,26,7,1.0
ALG1,4,6,24,4,0.1700531324020792
ASNSP1,5,6,24,3,0.031134525117347517
SPDYE3,3,2,28,5,0.052826820628678335
SPTBN4,5,3,27,3,0.004903146793689084
GNAL,6,12,18,2,0.11714353649837526
FAM227A,6,2,28,2,0.000253990042265285
LINC02071,0,7,23,8,0.30743338328477654
USP47,4,10,20,4,0.43317561044516156
AC023194.3,5,2,28,3,0.001997423824049215
RP2,3,2,28,5,0.052826820628678335
AL512310.2,4,3,27,4,0.02451677683875827
LINC02192,2,4,26,6,0.5870410235735337
TWSG1,4,4,26,4,0.04413040688382748
LINC00189,5,3,27,3,0.004903146793689084
AC024592.3,5,2,28,3,0.001997423824049215
HMG20A,4,2,28,4,0.011648575116067416
AC245748.2,2,4,26,6,0.5870410235735337
ADAMTS20,6,14,16,2,0.23840849647301274
SEPT8,4,2,28,4,0.011648575116067416
KIR3DL1,5,6,24,3,0.031134525117347517
SPEG,4,2,28,4,0.011648575116067416
TTC39C-AS1,2,3,27,6,0.27930717094803864
LINC01828,4,6,24,4,0.1700531324020792
AC008572.1,3,4,26,5,0.14612128311818728
TEX36,3,6,24,5,0.3630773851486934
LILRB4,3,2,28,5,0.052826820628678335
AP001011.1,6,12,18,2,0.11714353649837526
ERCC1,4,2,28,4,0.011648575116067416
ERO1B,4,4,26,4,0.04413040688382748
AC008739.2,2,3,27,6,0.27930717094803864
WIPF1,4,4,26,4,0.04413040688382748
PTCH1,4,1,29,4,0.004295316988815445
ACTG1,3,5,25,5,0.3269989799501434
SNRPCP11,1,4,26,7,1.0
ZIC4,3,4,26,5,0.14612128311818728
DCC,8,28,2,0,1.0
TNFAIP8L1,3,2,28,5,0.052826820628678335
AC121338.1,2,4,26,6,0.5870410235735337
AC011467.3,2,5,25,6,0.6236050996112921
LINC01719,4,3,27,4,0.02451677683875827
ATXN7,2,6,24,6,1.0
CD226,6,12,18,2,0.11714353649837526
AL096711.2,4,8,22,4,0.2319489168585348
GIT2,4,1,29,4,0.004295316988815445
HBS1L,3,3,27,5,0.0940050661412895
TRHDE,8,21,9,0,0.15909563267997318
RPS6P8,1,4,26,7,1.0
AC069277.1,6,21,9,2,1.0
FBP1,2,6,24,6,1.0
LAMC2,6,3,27,2,0.0007189057174076666
ATXN1,6,16,14,2,0.4262098911055281
AL034417.2,5,6,24,3,0.031134525117347517
ODR4,3,5,25,5,0.3269989799501434
RALB,3,2,28,5,0.052826820628678335
LINC01495,1,5,25,7,1.0
ZNF235,4,3,27,4,0.02451677683875827
LINC01185,3,2,28,5,0.052826820628678335
RNA5-8SP7,4,6,24,4,0.1700531324020792
DNAJB6,4,4,26,4,0.04413040688382748
ZBTB8OSP2,3,2,28,5,0.052826820628678335
HNRNPA1P22,2,4,26,6,0.5870410235735337
SMPDL3A,3,6,24,5,0.3630773851486934
CHST15,3,4,26,5,0.14612128311818728
SOX13,3,4,26,5,0.14612128311818728
XYLT2,6,0,30,2,1.0142425003106176e-05
ARAP3,1,4,26,7,1.0
AFDN,2,9,21,6,1.0
TRIM56,2,4,26,6,0.5870410235735337
SPINK5,4,6,24,4,0.1700531324020792
AC022098.1,2,4,26,6,0.5870410235735337
DBF4,4,4,26,4,0.04413040688382748
LINC02028,5,3,27,3,0.004903146793689084
RNU6-996P,3,3,27,5,0.0940050661412895
SLC24A4,3,5,25,5,0.3269989799501434
AL050344.1,2,7,23,6,1.0
CENPC,6,0,30,2,1.0142425003106176e-05
FAM76A,1,5,25,7,1.0
SCFD2,6,13,17,2,0.23198858682729717
AL137847.1,2,3,27,6,0.27930717094803864
TSG101,4,3,27,4,0.02451677683875827
FAM107B,4,13,17,4,1.0
CLOCK,4,9,21,4,0.40681168534958634
VN1R31P,2,4,26,6,0.5870410235735337
ZNF217,4,2,28,4,0.011648575116067416
ZC3H3,3,6,24,5,0.3630773851486934
BMF,1,4,26,7,1.0
NBEAP3,2,8,22,6,1.0
POP4,3,2,28,5,0.052826820628678335
USP2-AS1,4,10,20,4,0.43317561044516156
LINC01965,6,17,13,2,0.439766591719054
ARID1B,4,14,16,4,1.0
HIBCH,3,7,23,5,0.4112138249759355
AC092138.2,2,3,27,6,0.27930717094803864
GDPGP1,2,3,27,6,0.27930717094803864
C3orf52,6,4,26,2,0.0016928238989559292
AC145350.2,3,2,28,5,0.052826820628678335
LINC02115,4,5,25,4,0.07132797387965682
AC016723.1,4,8,22,4,0.2319489168585348
LRRC14B,2,4,26,6,0.5870410235735337
TMSB15B,0,6,24,8,0.3090878663634098
IARS,4,2,28,4,0.011648575116067416
AC025171.1,2,3,27,6,0.27930717094803864
AC122683.1,5,0,30,3,0.00011156667503416735
ANKRD36C,5,3,27,3,0.004903146793689084
BAZ2B,4,12,18,4,0.6984460741576514
