Feature,TP,FP,TN,FN,p value
TMCC2,3,0,271,105,0.02267989493900613
TMCO3,0,2,269,108,1.0
TMCO5A,0,3,268,108,0.5610594482397786
TMED7-TICAM2,2,6,265,106,1.0
TMED9,3,0,271,105,0.02267989493900613
TMEFF1,2,1,270,106,0.19663040989578395
TMEM105,0,2,269,108,1.0
TMEM106A,2,1,270,106,0.19663040989578395
TMEM117,0,2,269,108,1.0
TMEM125,0,2,269,108,1.0
TMEM126B,0,3,268,108,0.5610594482397786
TMEM127,3,2,269,105,0.14233564278051095
TMEM132D,1,2,269,107,1.0
TMEM139,1,2,269,107,1.0
TMEM144,0,2,269,108,1.0
TMEM151A,1,2,269,107,1.0
TMEM161B,1,2,269,107,1.0
TMEM164,1,2,269,107,1.0
TMEM184B,7,2,269,101,0.0027705533373707097
TMEM185B,4,4,267,104,0.2317499857824026
TMEM189,3,2,269,105,0.14233564278051095
TMEM198,4,2,269,104,0.05768394776160528
TMEM200C,3,4,267,105,0.4116721863176548
TMEM204,1,1,270,107,0.4892574444026434
TMEM207,0,7,264,108,0.19879473342816242
TMEM209,0,3,268,108,0.5610594482397786
TMEM214,0,4,267,108,0.5812942963706285
TMEM232,3,2,269,105,0.14233564278051095
TMEM244,0,2,269,108,1.0
TMEM246,2,1,270,106,0.19663040989578395
TMEM254,2,1,270,106,0.19663040989578395
TMEM255A,0,3,268,108,0.5610594482397786
TMEM257,3,1,270,105,0.07171913585768795
TMEM261,1,1,270,107,0.4892574444026434
TMEM27,2,1,270,106,0.19663040989578395
TMEM2,4,2,269,104,0.05768394776160528
TMEM30A,3,2,269,105,0.14233564278051095
TMEM35,6,6,265,102,0.10862330135845251
TMEM37,1,3,268,107,1.0
TMEM39A,0,3,268,108,0.5610594482397786
TMEM42,0,3,268,108,0.5610594482397786
TMEM43,4,3,268,104,0.10534307900551326
TMEM47,1,2,269,107,1.0
TMEM50A,3,0,271,105,0.02267989493900613
TMEM55B,1,2,269,107,1.0
TMEM60,4,0,271,104,0.006333481299458567
TMEM64,5,2,269,103,0.02193959932865965
TMEM67,4,3,268,104,0.10534307900551326
TMEM86A,1,1,270,107,0.4892574444026434
TMEM8C,2,4,267,106,1.0
TMIE,1,2,269,107,1.0
TMOD2,2,1,270,106,0.19663040989578395
TMOD3,5,2,269,103,0.02193959932865965
TMPO,1,2,269,107,1.0
TMPRSS11BNL,1,3,268,107,1.0
TMPRSS11F,3,3,268,105,0.35852494949639074
TMPRSS12,1,3,268,107,1.0
TMSB15A,1,2,269,107,1.0
TMSB15B,2,1,270,106,0.19663040989578395
TMSB4X,2,1,270,106,0.19663040989578395
TMTC1,2,3,268,106,0.6259562380909157
TMTC3,1,2,269,107,1.0
TMTC4,0,4,267,108,0.5812942963706285
TMX1,2,2,269,106,0.3215416839339265
TMX2,1,1,270,107,0.4892574444026434
TNC,1,6,265,107,0.6782738872366562
TNFAIP2,0,3,268,108,0.5610594482397786
TNFRSF21,2,4,267,106,1.0
TNFSF11,8,4,267,100,0.0059637219289195185
TNFSF4,0,2,269,108,1.0
TNIK,0,3,268,108,0.5610594482397786
TNIP3,2,2,269,106,0.3215416839339265
TNK2,1,2,269,107,1.0
TNKS1BP1,1,3,268,107,1.0
TNKS2,3,5,266,105,0.6932647096952717
TNKS,1,2,269,107,1.0
TNNI3K,1,2,269,107,1.0
TNNT1,2,2,269,106,0.3215416839339265
TNPO1,1,2,269,107,1.0
TNPO3,0,2,269,108,1.0
TNRC18,9,4,267,99,0.002303556901180834
TNRC6A,1,2,269,107,1.0
TNRC6B,20,11,260,88,1.4013818009729944e-05
TNR,1,2,269,107,1.0
TNS3,2,1,270,106,0.19663040989578395
TNXB,4,6,265,104,0.4797512312811443
TOB2,3,2,269,105,0.14233564278051095
TOMM40L,2,1,270,106,0.19663040989578395
TOP1MT,1,3,268,107,1.0
TOP2B,0,2,269,108,1.0
TOP3A,2,1,270,106,0.19663040989578395
TOP3B,0,3,268,108,0.5610594482397786
TOPAZ1,1,6,265,107,0.6782738872366562
TOPORS,3,2,269,105,0.14233564278051095
TOR3A,4,1,270,104,0.024641464575757496
TOX3,3,0,271,105,0.02267989493900613
TOX,4,0,271,104,0.006333481299458567
TP53TG3D,0,2,269,108,1.0
TP53,1,56,215,107,3.7244534104520845e-08
TP63,8,3,268,100,0.0026097130270969194
TPCN1,1,2,269,107,1.0
TPD52,10,3,268,98,0.00032344265396544333
TPH2,1,1,270,107,0.4892574444026434
TPP2,4,4,267,104,0.2317499857824026
TPPP2,0,3,268,108,0.5610594482397786
TPRG1,2,1,270,106,0.19663040989578395
TPR,1,4,267,107,1.0
TPSAB1,2,1,270,106,0.19663040989578395
TPST1,1,2,269,107,1.0
TPTE2,2,12,259,106,0.3660531545694633
TPTE,9,16,255,99,0.369945819406723
TRA2A,3,4,267,105,0.4116721863176548
TRAF2,2,3,268,106,0.6259562380909157
TRAF3IP3,1,2,269,107,1.0
TRAK1,1,4,267,107,1.0
TRAK2,1,2,269,107,1.0
TRAM1L1,1,2,269,107,1.0
TRANK1,1,2,269,107,1.0
TRAPPC10,2,8,263,106,0.7309933195891662
TRAPPC8,5,10,261,103,0.7708652043466108
TRAV12-1,0,3,268,108,0.5610594482397786
TRAV14DV4,3,0,271,105,0.02267989493900613
TRAV27,0,3,268,108,0.5610594482397786
TRAV40,1,3,268,107,1.0
TRBJ2-1,0,2,269,108,1.0
TRDV1,1,2,269,107,1.0
TREM1,2,1,270,106,0.19663040989578395
TRGC1,1,1,270,107,0.4892574444026434
TRGV9,0,2,269,108,1.0
TRHDE,1,2,269,107,1.0
TRIB2,4,5,266,104,0.2816321515064024
TRIM15,2,1,270,106,0.19663040989578395
TRIM23,0,6,265,108,0.18922155945846286
TRIM24,0,2,269,108,1.0
TRIM2,7,1,270,101,0.0008068505188256991
TRIM32,2,3,268,106,0.6259562380909157
TRIM33,1,2,269,107,1.0
TRIM46,2,1,270,106,0.19663040989578395
TRIM51HP,3,2,269,105,0.14233564278051095
TRIM51,6,5,266,102,0.08316240260048864
TRIM56,3,3,268,105,0.35852494949639074
TRIM59,0,3,268,108,0.5610594482397786
TRIM5,2,2,269,106,0.3215416839339265
TRIM6-TRIM34,1,4,267,107,1.0
TRIM60,2,1,270,106,0.19663040989578395
TRIM66,0,2,269,108,1.0
TRIM6,2,2,269,106,0.3215416839339265
TRIM71,4,3,268,104,0.10534307900551326
TRIM77,0,2,269,108,1.0
TRIM8,1,2,269,107,1.0
TRIM9,6,1,270,102,0.0025924724445127592
TRIML2,1,2,269,107,1.0
TRIO,5,4,267,103,0.12595822597585074
TRIP12,1,2,269,107,1.0
TRIP13,1,2,269,107,1.0
TRMT10B,0,2,269,108,1.0
TRMT13,0,2,269,108,1.0
TROVE2,4,2,269,104,0.05768394776160528
TRO,2,4,267,106,1.0
TRPA1,0,3,268,108,0.5610594482397786
TRPC3,1,4,267,107,1.0
TRPC5,2,4,267,106,1.0
TRPC6,1,2,269,107,1.0
TRPC7,0,2,269,108,1.0
TRPM1,1,1,270,107,0.4892574444026434
TRPM3,3,4,267,105,0.4116721863176548
TRPS1,10,8,263,98,0.014507393656106479
TRPV2,1,2,269,107,1.0
TRPV6,2,1,270,106,0.19663040989578395
TRRAP,3,6,265,105,0.7183043252302252
TSC22D1,3,4,267,105,0.4116721863176548
TSG101,1,2,269,107,1.0
TSGA10,1,1,270,107,0.4892574444026434
TSHZ2,0,5,266,108,0.3272795028353981
TSHZ3,3,0,271,105,0.02267989493900613
TSPAN10,2,1,270,106,0.19663040989578395
TSPAN15,6,3,268,102,0.018306907989979544
TSPAN17,0,2,269,108,1.0
TSPAN18,1,3,268,107,1.0
TSPAN4,0,2,269,108,1.0
TSPAN5,4,0,271,104,0.006333481299458567
TSPAN9,3,1,270,105,0.07171913585768795
TSPEAR,2,1,270,106,0.19663040989578395
TSPYL2,2,1,270,106,0.19663040989578395
TSPYL5,0,3,268,108,0.5610594482397786
TSSC2,2,4,267,106,1.0
TSSK1B,0,3,268,108,0.5610594482397786
TTBK2,2,1,270,106,0.19663040989578395
TTC14,4,2,269,104,0.05768394776160528
TTC17,4,1,270,104,0.024641464575757496
TTC18,1,3,268,107,1.0
TTC23L,1,2,269,107,1.0
TTC26,0,3,268,108,0.5610594482397786
TTC27,1,3,268,107,1.0
TTC29,1,3,268,107,1.0
TTC30A,3,1,270,105,0.07171913585768795
TTC37,0,2,269,108,1.0
TTC38,2,5,266,106,1.0
TTC39B,1,2,269,107,1.0
TTC3,6,2,269,102,0.007949338221575309
TTC9C,2,1,270,106,0.19663040989578395
TTF1,2,1,270,106,0.19663040989578395
TTK,14,5,266,94,3.609158258110691e-05
TTLL10,2,1,270,106,0.19663040989578395
TTLL3,2,1,270,106,0.19663040989578395
TTLL6,0,3,268,108,0.5610594482397786
TTLL7,1,7,264,107,0.4487989896028073
TTN,7,24,247,101,0.5369673788777182
TTPA,0,3,268,108,0.5610594482397786
TTYH1,2,1,270,106,0.19663040989578395
TUBA1B,0,2,269,108,1.0
TUBA3C,2,1,270,106,0.19663040989578395
TUBA3D,1,1,270,107,0.4892574444026434
TUBA8,1,1,270,107,0.4892574444026434
TUBB2B,0,2,269,108,1.0
TUBGCP2,2,1,270,106,0.19663040989578395
TUBGCP3,2,1,270,106,0.19663040989578395
TUB,0,3,268,108,0.5610594482397786
TUSC2,3,2,269,105,0.14233564278051095
TUSC3,0,3,268,108,0.5610594482397786
TVP23A,3,1,270,105,0.07171913585768795
TWIST1,1,2,269,107,1.0
TXK,0,2,269,108,1.0
TXLNG,1,2,269,107,1.0
TXNDC2,2,1,270,106,0.19663040989578395
TXNDC5,1,2,269,107,1.0
TXNIP,2,1,270,106,0.19663040989578395
TXNL1,1,5,266,107,0.678962439645028
TYRP1,1,2,269,107,1.0
TYW1B,0,5,266,108,0.3272795028353981
U2AF1,0,4,267,108,0.5812942963706285
UAP1,1,2,269,107,1.0
UBA6,0,3,268,108,0.5610594482397786
UBAP1,0,2,269,108,1.0
UBASH3B,1,1,270,107,0.4892574444026434
UBBP4,3,2,269,105,0.14233564278051095
UBB,2,1,270,106,0.19663040989578395
UBE2A,3,10,261,105,0.7655249774273107
UBE2B,4,0,271,104,0.006333481299458567
UBE2D3,2,1,270,106,0.19663040989578395
UBE2G1,5,0,271,103,0.0017564854803826875
UBE2H,2,1,270,106,0.19663040989578395
UBE2QL1,1,2,269,107,1.0
UBE2V2,0,2,269,108,1.0
UBE2W,1,3,268,107,1.0
UBE2Z,4,3,268,104,0.10534307900551326
UBE3A,0,3,268,108,0.5610594482397786
UBE3B,0,2,269,108,1.0
UBE3C,0,2,269,108,1.0
UBE4A,0,4,267,108,0.5812942963706285
UBFD1,7,1,270,101,0.0008068505188256991
UBL3,5,6,265,103,0.30600141611145787
UBQLN2,5,3,268,103,0.04525670117381173
UBQLN4,1,2,269,107,1.0
UBQLNL,1,1,270,107,0.4892574444026434
UBR1,2,1,270,106,0.19663040989578395
UBR3,5,7,264,103,0.3343272898114607
UBR4,4,3,268,104,0.10534307900551326
UBR5,4,5,266,104,0.2816321515064024
UBR7,3,0,271,105,0.02267989493900613
UBTD2,0,3,268,108,0.5610594482397786
UBTF,5,1,270,103,0.008120222982843388
UBXN10,1,1,270,107,0.4892574444026434
UBXN7,2,2,269,106,0.3215416839339265
UCK2,5,6,265,103,0.30600141611145787
UCKL1,0,2,269,108,1.0
UFL1,3,0,271,105,0.02267989493900613
UGGT1,3,0,271,105,0.02267989493900613
UGGT2,0,3,268,108,0.5610594482397786
UGP2,2,4,267,106,1.0
UGT1A10,2,1,270,106,0.19663040989578395
UGT1A4,1,1,270,107,0.4892574444026434
UGT1A5,0,2,269,108,1.0
UGT1A8,0,3,268,108,0.5610594482397786
UGT1A9,1,2,269,107,1.0
UGT2A1,1,1,270,107,0.4892574444026434
UGT2B10,1,2,269,107,1.0
UGT2B15,0,3,268,108,0.5610594482397786
UGT2B17,0,2,269,108,1.0
UGT2B7,0,2,269,108,1.0
UGT3A2,0,4,267,108,0.5812942963706285
UGT8,0,3,268,108,0.5610594482397786
UHMK1,3,1,270,105,0.07171913585768795
UHRF2,5,4,267,103,0.12595822597585074
ULK4,0,3,268,108,0.5610594482397786
UMOD,1,2,269,107,1.0
UNC13B,2,1,270,106,0.19663040989578395
UNC13C,3,7,264,105,1.0
UNC5D,2,9,262,106,0.7353674119538136
UNC79,4,10,261,104,1.0
UNC80,3,9,262,105,1.0
UNC93A,0,2,269,108,1.0
UNKL,7,2,269,101,0.0027705533373707097
UPF2,1,2,269,107,1.0
UPF3A,10,8,263,98,0.014507393656106479
UPF3B,2,4,267,106,1.0
UPK1B,1,1,270,107,0.4892574444026434
UPRT,1,6,265,107,0.6782738872366562
URAD,0,2,269,108,1.0
URB1,1,1,270,107,0.4892574444026434
URI1,0,3,268,108,0.5610594482397786
UROC1,2,1,270,106,0.19663040989578395
USF2,0,3,268,108,0.5610594482397786
USH1C,1,2,269,107,1.0
USH2A,4,10,261,104,1.0
USP10,1,4,267,107,1.0
USP12,1,2,269,107,1.0
USP13,2,1,270,106,0.19663040989578395
USP15,4,2,269,104,0.05768394776160528
USP19,3,1,270,105,0.07171913585768795
USP24,3,2,269,105,0.14233564278051095
USP25,0,6,265,108,0.18922155945846286
USP26,3,6,265,105,0.7183043252302252
USP27X,1,2,269,107,1.0
USP28,5,1,270,103,0.008120222982843388
USP2,0,3,268,108,0.5610594482397786
USP32,0,2,269,108,1.0
USP33,0,4,267,108,0.5812942963706285
USP34,1,2,269,107,1.0
USP35,3,0,271,105,0.02267989493900613
USP36,1,2,269,107,1.0
USP40,5,7,264,103,0.3343272898114607
USP44,5,2,269,103,0.02193959932865965
USP50,0,3,268,108,0.5610594482397786
USP54,0,2,269,108,1.0
USP6NL,1,3,268,107,1.0
USP6,0,3,268,108,0.5610594482397786
USP8,0,2,269,108,1.0
USP9X,3,0,271,105,0.02267989493900613
UST,2,1,270,106,0.19663040989578395
UTP14A,1,2,269,107,1.0
UTP15,1,2,269,107,1.0
UTP18,0,3,268,108,0.5610594482397786
UTP20,4,3,268,104,0.10534307900551326
UTP3,1,5,266,107,0.678962439645028
UTRN,5,10,261,103,0.7708652043466108
UVRAG,1,8,263,107,0.4553883621119452
VAMP7,0,2,269,108,1.0
VANGL2,8,5,266,100,0.011819985973294521
VAPA,3,3,268,105,0.35852494949639074
VARS,2,1,270,106,0.19663040989578395
VASH2,6,5,266,102,0.08316240260048864
VAV1,1,2,269,107,1.0
VAV2,1,2,269,107,1.0
VAV3,1,2,269,107,1.0
VCAN,1,5,266,107,0.678962439645028
VCPIP1,0,2,269,108,1.0
VEGFA,8,0,271,100,3.591533821127127e-05
VEGFB,3,0,271,105,0.02267989493900613
VEPH1,2,1,270,106,0.19663040989578395
VGLL3,3,3,268,105,0.35852494949639074
VIT,2,1,270,106,0.19663040989578395
VNN1,2,1,270,106,0.19663040989578395
VNN3,3,3,268,105,0.35852494949639074
VPRBP,3,5,266,105,0.6932647096952717
VPS13A,6,3,268,102,0.018306907989979544
VPS13B,1,2,269,107,1.0
VPS13C,1,5,266,107,0.678962439645028
VPS13D,0,3,268,108,0.5610594482397786
VPS16,0,2,269,108,1.0
VPS28,1,2,269,107,1.0
VPS35,1,1,270,107,0.4892574444026434
VPS36,0,4,267,108,0.5812942963706285
VPS37A,2,1,270,106,0.19663040989578395
VPS39,1,2,269,107,1.0
VPS4B,2,1,270,106,0.19663040989578395
VPS8,1,1,270,107,0.4892574444026434
VPS9D1,1,2,269,107,1.0
VSIG10L,1,1,270,107,0.4892574444026434
VSTM2B,1,2,269,107,1.0
VSTM4,0,2,269,108,1.0
VTI1A,3,3,268,105,0.35852494949639074
VWA1,3,0,271,105,0.02267989493900613
VWA5B2,1,1,270,107,0.4892574444026434
VWA8,0,7,264,108,0.19879473342816242
VWC2,2,1,270,106,0.19663040989578395
VWDE,2,1,270,106,0.19663040989578395
WAC,3,1,270,105,0.07171913585768795
WASF1,6,2,269,102,0.007949338221575309
WASH6P,2,1,270,106,0.19663040989578395
WBP2NL,0,2,269,108,1.0
WBP4,0,3,268,108,0.5610594482397786
WDFY3,0,3,268,108,0.5610594482397786
WDFY4,2,7,264,106,1.0
WDPCP,2,1,270,106,0.19663040989578395
WDR11,1,2,269,107,1.0
WDR19,2,1,270,106,0.19663040989578395
WDR1,0,3,268,108,0.5610594482397786
WDR33,8,5,266,100,0.011819985973294521
WDR36,0,2,269,108,1.0
WDR44,4,3,268,104,0.10534307900551326
WDR45,3,4,267,105,0.4116721863176548
WDR47,3,4,267,105,0.4116721863176548
WDR52,2,8,263,106,0.7309933195891662
WDR55,4,5,266,104,0.2816321515064024
WDR5,4,4,267,104,0.2317499857824026
WDR63,3,1,270,105,0.07171913585768795
WDR65,0,3,268,108,0.5610594482397786
WDR66,2,1,270,106,0.19663040989578395
WDR72,1,8,263,107,0.4553883621119452
WDR78,1,2,269,107,1.0
WDR7,1,4,267,107,1.0
WDR87,5,7,264,103,0.3343272898114607
WDR88,2,1,270,106,0.19663040989578395
WDSUB1,1,2,269,107,1.0
WDTC1,2,1,270,106,0.19663040989578395
WEE2,0,2,269,108,1.0
WFDC9,1,2,269,107,1.0
WHSC1L1,1,5,266,107,0.678962439645028
WI2-81516E3.1,1,2,269,107,1.0
WIF1,1,1,270,107,0.4892574444026434
WIPF1,7,2,269,101,0.0027705533373707097
WIPF2,2,1,270,106,0.19663040989578395
WIZ,1,2,269,107,1.0
WNK3,0,3,268,108,0.5610594482397786
WNK4,2,1,270,106,0.19663040989578395
WNT5A,1,2,269,107,1.0
WNT7A,3,2,269,105,0.14233564278051095
WRNIP1,3,2,269,105,0.14233564278051095
WRN,3,1,270,105,0.07171913585768795
WSCD2,0,3,268,108,0.5610594482397786
WTAP,9,9,262,99,0.05750492672346913
WWC1,1,2,269,107,1.0
WWC2,5,11,260,103,0.7817763850918291
WWP1,0,2,269,108,1.0
XIRP2,2,8,263,106,0.7309933195891662
XIST,6,4,267,102,0.03518694736929783
XKR4,1,3,268,107,1.0
XKR6,9,4,267,99,0.002303556901180834
XPA,0,2,269,108,1.0
XPNPEP2,0,2,269,108,1.0
XPO1,2,5,266,106,1.0
XPO4,4,1,270,104,0.024641464575757496
XPO7,1,4,267,107,1.0
XPOT,2,3,268,106,0.6259562380909157
XRCC5,1,4,267,107,1.0
XRN1,1,5,266,107,0.678962439645028
XRN2,2,1,270,106,0.19663040989578395
XRRA1,5,3,268,103,0.04525670117381173
XXYLT1,0,3,268,108,0.5610594482397786
XXcos-LUCA11.5,1,2,269,107,1.0
XYLT2,5,3,268,103,0.04525670117381173
YAF2,4,0,271,104,0.006333481299458567
YAP1,6,3,268,102,0.018306907989979544
YES1,4,1,270,104,0.024641464575757496
YME1L1,2,5,266,106,1.0
YOD1,0,3,268,108,0.5610594482397786
YTHDC1,2,1,270,106,0.19663040989578395
YTHDC2,0,6,265,108,0.18922155945846286
YTHDF3,1,2,269,107,1.0
YWHAB,1,2,269,107,1.0
YY1AP1,2,1,270,106,0.19663040989578395
YY1,1,4,267,107,1.0
YY2,1,2,269,107,1.0
Z95704.2,2,1,270,106,0.19663040989578395
ZAN,1,4,267,107,1.0
ZAP70,3,3,268,105,0.35852494949639074
ZBBX,1,2,269,107,1.0
ZBED1,2,1,270,106,0.19663040989578395
ZBED5,0,4,267,108,0.5812942963706285
ZBTB14,0,2,269,108,1.0
ZBTB18,3,1,270,105,0.07171913585768795
ZBTB1,3,3,268,105,0.35852494949639074
ZBTB20,10,3,268,98,0.00032344265396544333
ZBTB33,0,3,268,108,0.5610594482397786
ZBTB34,10,4,267,98,0.0008590473273923975
ZBTB41,8,10,261,100,0.17758047216040207
ZBTB43,3,3,268,105,0.35852494949639074
ZBTB46,4,0,271,104,0.006333481299458567
ZBTB4,7,6,265,101,0.056978350475120926
ZBTB5,0,4,267,108,0.5812942963706285
ZBTB7B,0,3,268,108,0.5610594482397786
ZC3H11A,6,1,270,102,0.0025924724445127592
ZC3H12B,2,4,267,106,1.0
ZC3H13,0,3,268,108,0.5610594482397786
ZC3H14,2,2,269,106,0.3215416839339265
ZC3H18,7,4,267,101,0.0148302603129465
ZC3H3,2,4,267,106,1.0
ZC3H4,1,1,270,107,0.4892574444026434
ZC3H6,0,3,268,108,0.5610594482397786
ZCCHC12,0,2,269,108,1.0
ZCCHC18,0,2,269,108,1.0
ZCCHC24,1,3,268,107,1.0
ZCCHC2,2,5,266,106,1.0
ZCCHC4,0,2,269,108,1.0
ZCCHC5,0,2,269,108,1.0
ZCCHC7,0,3,268,108,0.5610594482397786
ZDBF2,5,6,265,103,0.30600141611145787
ZDHHC13,6,5,266,102,0.08316240260048864
ZDHHC15,1,2,269,107,1.0
ZDHHC17,0,2,269,108,1.0
ZDHHC18,3,0,271,105,0.02267989493900613
ZDHHC23,1,4,267,107,1.0
ZDHHC7,1,2,269,107,1.0
ZEB2,2,4,267,106,1.0
ZFAND3,2,1,270,106,0.19663040989578395
ZFAND4,2,1,270,106,0.19663040989578395
ZFAND6,2,1,270,106,0.19663040989578395
ZFC3H1,2,1,270,106,0.19663040989578395
ZFHX2,1,3,268,107,1.0
ZFHX3,19,8,263,89,3.3041162595518937e-06
ZFHX4,6,17,254,102,1.0
ZFP1,0,2,269,108,1.0
ZFP28,0,2,269,108,1.0
ZFP30,2,6,265,106,1.0
ZFP36L1,3,5,266,105,0.6932647096952717
ZFP37,5,2,269,103,0.02193959932865965
ZFP3,2,1,270,106,0.19663040989578395
ZFP42,0,3,268,108,0.5610594482397786
ZFP82,0,2,269,108,1.0
ZFP90,1,4,267,107,1.0
ZFP91,10,1,270,98,2.1613387713337002e-05
ZFPM2,1,4,267,107,1.0
ZFR2,2,1,270,106,0.19663040989578395
ZFX,1,4,267,107,1.0
ZFYVE28,1,2,269,107,1.0
ZHX2,4,4,267,104,0.2317499857824026
ZHX3,0,2,269,108,1.0
ZIC3,3,4,267,105,0.4116721863176548
ZIC4,2,1,270,106,0.19663040989578395
ZIC5,2,2,269,106,0.3215416839339265
ZIM3,1,2,269,107,1.0
ZKSCAN1,3,1,270,105,0.07171913585768795
ZKSCAN2,2,4,267,106,1.0
ZKSCAN8,1,2,269,107,1.0
ZMAT4,1,1,270,107,0.4892574444026434
ZMAT5,1,1,270,107,0.4892574444026434
ZMIZ1,11,4,267,97,0.0003105294454006406
ZMPSTE24,2,5,266,106,1.0
ZMYM1,1,3,268,107,1.0
ZMYM2,5,5,266,103,0.15599213315520732
ZMYM3,2,7,264,106,1.0
ZMYM4,7,3,268,101,0.007053548403764879
ZMYM6,4,4,267,104,0.2317499857824026
ZMYND11,3,6,265,105,0.7183043252302252
ZMYND19,3,0,271,105,0.02267989493900613
ZNF101,1,2,269,107,1.0
ZNF106,3,1,270,105,0.07171913585768795
ZNF107,4,7,264,104,0.516504611148243
ZNF112,1,2,269,107,1.0
ZNF117,2,9,262,106,0.7353674119538136
ZNF124,3,2,269,105,0.14233564278051095
ZNF12,1,5,266,107,0.678962439645028
ZNF134,3,0,271,105,0.02267989493900613
ZNF136,2,9,262,106,0.7353674119538136
ZNF146,0,2,269,108,1.0
ZNF148,10,4,267,98,0.0008590473273923975
ZNF14,5,8,263,103,0.531496573945446
ZNF157,0,2,269,108,1.0
ZNF160,4,4,267,104,0.2317499857824026
ZNF165,0,2,269,108,1.0
ZNF16,2,4,267,106,1.0
ZNF174,1,2,269,107,1.0
ZNF175,1,2,269,107,1.0
ZNF180,4,7,264,104,0.516504611148243
ZNF184,0,3,268,108,0.5610594482397786
ZNF18,1,2,269,107,1.0
ZNF195,4,7,264,104,0.516504611148243
ZNF197,0,5,266,108,0.3272795028353981
ZNF19,1,4,267,107,1.0
ZNF200,0,4,267,108,0.5812942963706285
ZNF208,1,2,269,107,1.0
ZNF215,2,1,270,106,0.19663040989578395
ZNF217,8,3,268,100,0.0026097130270969194
ZNF223,2,1,270,106,0.19663040989578395
ZNF226,0,2,269,108,1.0
ZNF229,1,1,270,107,0.4892574444026434
ZNF234,2,1,270,106,0.19663040989578395
ZNF236,0,8,263,108,0.11157723011894452
ZNF23,1,4,267,107,1.0
ZNF252P,1,2,269,107,1.0
ZNF253,1,6,265,107,0.6782738872366562
ZNF254,2,9,262,106,0.7353674119538136
ZNF257,2,4,267,106,1.0
ZNF264,0,3,268,108,0.5610594482397786
ZNF266,2,4,267,106,1.0
ZNF267,2,5,266,106,1.0
ZNF268,3,6,265,105,0.7183043252302252
ZNF271,1,4,267,107,1.0
ZNF273,1,4,267,107,1.0
ZNF280C,1,1,270,107,0.4892574444026434
ZNF281,4,1,270,104,0.024641464575757496
ZNF285,1,2,269,107,1.0
ZNF286A,0,2,269,108,1.0
ZNF286B,0,6,265,108,0.18922155945846286
ZNF292,6,7,264,102,0.20744398915188117
ZNF2,5,1,270,103,0.008120222982843388
ZNF300P1,2,4,267,106,1.0
ZNF300,3,3,268,105,0.35852494949639074
ZNF302,0,3,268,108,0.5610594482397786
ZNF304,0,2,269,108,1.0
ZNF318,0,2,269,108,1.0
ZNF322,1,2,269,107,1.0
ZNF331,1,2,269,107,1.0
ZNF333,0,3,268,108,0.5610594482397786
ZNF334,1,7,264,107,0.4487989896028073
ZNF337,0,2,269,108,1.0
ZNF345,0,5,266,108,0.3272795028353981
ZNF346,2,1,270,106,0.19663040989578395
ZNF347,1,2,269,107,1.0
ZNF34,3,0,271,105,0.02267989493900613
ZNF354B,1,6,265,107,0.6782738872366562
ZNF354C,1,2,269,107,1.0
ZNF358,3,1,270,105,0.07171913585768795
ZNF365,3,1,270,105,0.07171913585768795
ZNF367,1,2,269,107,1.0
ZNF37A,0,2,269,108,1.0
ZNF37BP,0,3,268,108,0.5610594482397786
ZNF382,0,6,265,108,0.18922155945846286
ZNF383,1,5,266,107,0.678962439645028
ZNF385A,3,0,271,105,0.02267989493900613
ZNF395,1,2,269,107,1.0
ZNF396,1,6,265,107,0.6782738872366562
ZNF397,1,2,269,107,1.0
ZNF3,0,3,268,108,0.5610594482397786
ZNF407,0,5,266,108,0.3272795028353981
ZNF415,0,2,269,108,1.0
ZNF417,0,2,269,108,1.0
ZNF418,2,5,266,106,1.0
ZNF41,1,5,266,107,0.678962439645028
ZNF420,1,2,269,107,1.0
ZNF423,2,2,269,106,0.3215416839339265
ZNF429,1,1,270,107,0.4892574444026434
ZNF431,0,2,269,108,1.0
ZNF432,2,3,268,106,0.6259562380909157
ZNF433,1,2,269,107,1.0
ZNF438,1,2,269,107,1.0
ZNF43,0,3,268,108,0.5610594482397786
ZNF441,1,2,269,107,1.0
ZNF442,2,8,263,106,0.7309933195891662
ZNF443,1,4,267,107,1.0
ZNF449,0,2,269,108,1.0
ZNF44,2,4,267,106,1.0
ZNF454,2,1,270,106,0.19663040989578395
ZNF462,0,3,268,108,0.5610594482397786
ZNF468,2,1,270,106,0.19663040989578395
ZNF469,2,0,271,106,0.08066339992462164
ZNF470,0,6,265,108,0.18922155945846286
ZNF471,1,2,269,107,1.0
ZNF479,4,9,262,104,1.0
ZNF480,2,5,266,106,1.0
ZNF483,1,2,269,107,1.0
ZNF485,1,7,264,107,0.4487989896028073
ZNF486,3,0,271,105,0.02267989493900613
ZNF488,0,3,268,108,0.5610594482397786
ZNF490,2,4,267,106,1.0
ZNF491,3,3,268,105,0.35852494949639074
ZNF492,0,3,268,108,0.5610594482397786
ZNF493,1,5,266,107,0.678962439645028
ZNF496,0,3,268,108,0.5610594482397786
ZNF501,0,2,269,108,1.0
ZNF502,2,7,264,106,1.0
ZNF503,6,1,270,102,0.0025924724445127592
ZNF507,1,2,269,107,1.0
ZNF510,0,7,264,108,0.19879473342816242
ZNF518B,5,9,262,103,0.5526081452063355
ZNF525,1,4,267,107,1.0
ZNF527,1,7,264,107,0.4487989896028073
